Neutrophil,Arg2
Neutrophil,Asprv1
Neutrophil,Bst1
Neutrophil,Btg2
Neutrophil,C5ar1
Neutrophil,Card19
Neutrophil,Ccl3
Neutrophil,Ccl6
Neutrophil,Ccl9
Neutrophil,Ccr1
Neutrophil,Ccrl2
Neutrophil,Cd177
Neutrophil,Cd300ld
Neutrophil,Cd300lf
Neutrophil,Cdk2ap2
Neutrophil,Cfp
Neutrophil,Chil1
Neutrophil,Clec4d
Neutrophil,Clec4e
Neutrophil,Csf3r
Neutrophil,Csrp3
Neutrophil,Cxcl2
Neutrophil,Cxcr2
Neutrophil,Cyp4f18
Neutrophil,Dgat1
Neutrophil,Dhrs7
Neutrophil,Dusp1
Neutrophil,Eif4ebp1
Neutrophil,F630028O10Rik
Neutrophil,Fos
Neutrophil,Fxyd5
Neutrophil,G0s2
Neutrophil,Gda
Neutrophil,Gdpd3
Neutrophil,Glipr2
Neutrophil,Glrx
Neutrophil,Gm5150
Neutrophil,Gm5483
Neutrophil,Gmfg
Neutrophil,Grina
Neutrophil,Gsr
Neutrophil,H2-Q10
Neutrophil,Hacd4
Neutrophil,Hdc
Neutrophil,Hp
Neutrophil,Ier2
Neutrophil,Ifitm1
Neutrophil,Ikbkap
Neutrophil,Il17ra
Neutrophil,Il1b
Neutrophil,Il1f9
Neutrophil,Il1r2
Neutrophil,Junb
Neutrophil,Lcn2
Neutrophil,Lilr4b
Neutrophil,Litaf
Neutrophil,Lrg1
Neutrophil,Ly6g
Neutrophil,Map1lc3b
Neutrophil,Mcemp1
Neutrophil,Mcl1
Neutrophil,Mmp8
Neutrophil,Mmp9
Neutrophil,Mrgpra2b
Neutrophil,Mrpl33
Neutrophil,Msrb1
Neutrophil,Mxd1
Neutrophil,Ncf1
Neutrophil,Ngp
Neutrophil,Oas3
Neutrophil,Osm
Neutrophil,Pgd
Neutrophil,Pglyrp1
Neutrophil,Pilra
Neutrophil,Pilrb2
Neutrophil,Plp2
Neutrophil,Pnkp
Neutrophil,Prr13
Neutrophil,Ptgs2
Neutrophil,Ptp4a1
Neutrophil,Pygl
Neutrophil,R3hdm4
Neutrophil,Rara
Neutrophil,Rassf3
Neutrophil,Rdh12
Neutrophil,Retnlg
Neutrophil,Rgs2
Neutrophil,Riok3
Neutrophil,Rnf144a
Neutrophil,S100a11
Neutrophil,S100a6
Neutrophil,S100a8
Neutrophil,S100a9
Neutrophil,Slc16a3
Neutrophil,Slc7a11
Neutrophil,Slfn1
Neutrophil,Slfn4
Neutrophil,Socs3
Neutrophil,Sorl1
Neutrophil,Srgn
Neutrophil,Stfa2l1
Neutrophil,Stk17b
Neutrophil,Taldo1
Neutrophil,Tpd52
Neutrophil,Trem1
Neutrophil,Trem3
Neutrophil,Trim30b
Neutrophil,Txn1
Neutrophil,Tyrobp
Neutrophil,Ube2b
Neutrophil,Wfdc17
Neutrophil,Wfdc21
Neutrophil,Zfp36
Neutrophil,Zyx
Podocyte,1110065P20Rik
Podocyte,1810037I17Rik
Podocyte,2010111I01Rik
Podocyte,2810433D01Rik
Podocyte,Aamp
Podocyte,Abca2
Podocyte,Acpp
Podocyte,Actn4
Podocyte,Adcy1
Podocyte,Adm
Podocyte,Aebp1
Podocyte,Ak1
Podocyte,Angptl2
Podocyte,Anxa3
Podocyte,Aplp1
Podocyte,Araf
Podocyte,Arhgap28
Podocyte,Arhgef16
Podocyte,Arhgef17
Podocyte,Arhgef18
Podocyte,Arl2
Podocyte,Arl4d
Podocyte,Arvcf
Podocyte,B3galt2
Podocyte,Bcam
Podocyte,C1qtnf1
Podocyte,C1qtnf7
Podocyte,Cadm4
Podocyte,Calm2
Podocyte,Card10
Podocyte,Cd151
Podocyte,Cd2ap
Podocyte,Cd59a
Podocyte,Cd59b
Podocyte,Cd81
Podocyte,Cdc14a
Podocyte,Cdkn1c
Podocyte,Chst1
Podocyte,Cldn5
Podocyte,Clic3
Podocyte,Clic5
Podocyte,Cmtm7
Podocyte,Col1a2
Podocyte,Col4a3
Podocyte,Col4a4
Podocyte,Col4a5
Podocyte,Commd6
Podocyte,Coro2b
Podocyte,Cpq
Podocyte,Crb2
Podocyte,Creb3l2
Podocyte,Crtc1
Podocyte,Cryab
Podocyte,Ctgf
Podocyte,Ctnnal1
Podocyte,Ctsl
Podocyte,Cttnbp2
Podocyte,Daam2
Podocyte,Dach1
Podocyte,Dag1
Podocyte,Dcdc2a
Podocyte,Ddn
Podocyte,Degs1
Podocyte,Derl2
Podocyte,Dnase1l1
Podocyte,Dock5
Podocyte,Dpp4
Podocyte,Dpysl2
Podocyte,Efnb1
Podocyte,Ehd2
Podocyte,Eif3m
Podocyte,Emc2
Podocyte,Emc7
Podocyte,Eml2
Podocyte,Enpep
Podocyte,Ephx1
Podocyte,Fam65a
Podocyte,Fat1
Podocyte,Fgfbp1
Podocyte,Fgfr1
Podocyte,Fnbp1l
Podocyte,Fndc3b
Podocyte,Foxc1
Podocyte,Foxc2
Podocyte,Foxd1
Podocyte,Fxyd6
Podocyte,Fzd2
Podocyte,Gadd45a
Podocyte,Galnt10
Podocyte,Gas1
Podocyte,Ggt5
Podocyte,Ginm1
Podocyte,Glo1
Podocyte,Glod4
Podocyte,Gm266
Podocyte,Golim4
Podocyte,Gpc1
Podocyte,Gpx8
Podocyte,Gsn
Podocyte,Gsta4
Podocyte,H2-Q6
Podocyte,H2-Q7
Podocyte,Hist1h2bc
Podocyte,Hoxc6
Podocyte,Hoxc8
Podocyte,Hs3st6
Podocyte,Hspb8
Podocyte,Htra1
Podocyte,Igfbp7
Podocyte,Ildr2
Podocyte,Iqgap2
Podocyte,Itga3
Podocyte,Itgb1
Podocyte,Itgb5
Podocyte,Itm2b
Podocyte,Jtb
Podocyte,Kank1
Podocyte,Kcnq1ot1
Podocyte,Krcc1
Podocyte,Lage3
Podocyte,Lamb2
Podocyte,Laptm4a
Podocyte,Loxl2
Podocyte,Lpin2
Podocyte,Lrrc49
Podocyte,Lrrfip1
Podocyte,Mafb
Podocyte,Magi2
Podocyte,Man1a2
Podocyte,Manbal
Podocyte,Mapt
Podocyte,Marveld1
Podocyte,Mast4
Podocyte,Med24
Podocyte,Mertk
Podocyte,Metrnl
Podocyte,Mfge8
Podocyte,Mgat5
Podocyte,Micu1
Podocyte,Mmp23
Podocyte,Mob2
Podocyte,Mocs2
Podocyte,Mpp5
Podocyte,Mrc2
Podocyte,Mtss1
Podocyte,Mvp
Podocyte,Mxra7
Podocyte,Myl12a
Podocyte,Myl6
Podocyte,Mylk
Podocyte,Myo1d
Podocyte,Myo1e
Podocyte,Myof
Podocyte,Myom2
Podocyte,Myzap
Podocyte,Nab2
Podocyte,Nbl1
Podocyte,Nebl
Podocyte,Nenf
Podocyte,Nes
Podocyte,Npepl1
Podocyte,Nphs1
Podocyte,Nphs2
Podocyte,Npr1
Podocyte,Npr3
Podocyte,Nradd
Podocyte,Nsf
Podocyte,Ntrk3
Podocyte,Nupr1
Podocyte,Nxph3
Podocyte,Optn
Podocyte,Ormdl2
Podocyte,P3h2
Podocyte,Pak1
Podocyte,Pard3b
Podocyte,Parp4
Podocyte,Parva
Podocyte,Pbx2
Podocyte,Pcnp
Podocyte,Pcolce
Podocyte,Pde10a
Podocyte,Pde4b
Podocyte,Pdlim2
Podocyte,Pdpn
Podocyte,Pdrg1
Podocyte,Per1
Podocyte,Phactr4
Podocyte,Pkdcc
Podocyte,Plce1
Podocyte,Plekhg1
Podocyte,Plekhh2
Podocyte,Plod2
Podocyte,Plxdc2
Podocyte,Podxl
Podocyte,Pros1
Podocyte,Psmb5
Podocyte,Psmc3
Podocyte,Psmc5
Podocyte,Pth1r
Podocyte,Ptpn14
Podocyte,Ptprd
Podocyte,Ptpro
Podocyte,Ptrf
Podocyte,Pttg1ip
Podocyte,Pxdc1
Podocyte,R3hdml
Podocyte,Rab3b
Podocyte,Rabac1
Podocyte,Rarres1
Podocyte,Rasl11a
Podocyte,Rbpms
Podocyte,Rhpn1
Podocyte,Rilpl1
Podocyte,Robo2
Podocyte,Rps19bp1
Podocyte,Sbds
Podocyte,Sdc2
Podocyte,Sdc4
Podocyte,Sema3e
Podocyte,Sema3g
Podocyte,Sept11
Podocyte,Sept15
Podocyte,Sgip1
Podocyte,Sh2d4a
Podocyte,Shisa3
Podocyte,Siva1
Podocyte,Slc31a2
Podocyte,Slc48a1
Podocyte,Smo
Podocyte,Snrnp27
Podocyte,Snx31
Podocyte,Sparc
Podocyte,Speg
Podocyte,Sqstm1
Podocyte,Srgap1
Podocyte,Ssbp2
Podocyte,St3gal3
Podocyte,St3gal6
Podocyte,St6galnac3
Podocyte,St6galnac6
Podocyte,Sulf1
Podocyte,Synpo
Podocyte,Tax1bp3
Podocyte,Tceb2
Podocyte,Tcf21
Podocyte,Tdrd5
Podocyte,Thsd7a
Podocyte,Timp2
Podocyte,Tjp1
Podocyte,Tmed9
Podocyte,Tmem108
Podocyte,Tmem109
Podocyte,Tmem150c
Podocyte,Tmem159
Podocyte,Tmem54
Podocyte,Tmod3
Podocyte,Tns2
Podocyte,Tomm20
Podocyte,Top1mt
Podocyte,Tpm1
Podocyte,Trib2
Podocyte,Tsc22d1
Podocyte,Tspan13
Podocyte,Tspan15
Podocyte,Tubb2b
Podocyte,Uaca
Podocyte,Unc50
Podocyte,Vasn
Podocyte,Vegfa
Podocyte,Wif1
Podocyte,Wipf3
Podocyte,Wsb2
Podocyte,Wt1
Podocyte,Yipf1
Podocyte,Zbtb7c
Podocyte,Zbtb8a
Podocyte,Zcrb1
Proximal tubule cell,0610011F06Rik
Proximal tubule cell,4833439L19Rik
Proximal tubule cell,4931406C07Rik
Proximal tubule cell,Acaa1b
Proximal tubule cell,Acox1
Proximal tubule cell,Acox3
Proximal tubule cell,Acsm2
Proximal tubule cell,Acy3
Proximal tubule cell,Ak4
Proximal tubule cell,Akr1a1
Proximal tubule cell,Akr1c21
Proximal tubule cell,Akr7a5
Proximal tubule cell,Aldh6a1
Proximal tubule cell,Asl
Proximal tubule cell,Aspdh
Proximal tubule cell,Ass1
Proximal tubule cell,Bdh2
Proximal tubule cell,Calml4
Proximal tubule cell,Car14
Proximal tubule cell,Cat
Proximal tubule cell,Ccdc107
Proximal tubule cell,Cda
Proximal tubule cell,Cela1
Proximal tubule cell,Ces1d
Proximal tubule cell,Ces1f
Proximal tubule cell,Cml1
Proximal tubule cell,Cndp2
Proximal tubule cell,Cyp2d26
Proximal tubule cell,Cyp2e1
Proximal tubule cell,Cyp2j5
Proximal tubule cell,D630029K05Rik
Proximal tubule cell,Defb29
Proximal tubule cell,Dnajc12
Proximal tubule cell,Dnase1
Proximal tubule cell,Eci3
Proximal tubule cell,Ephx2
Proximal tubule cell,Errfi1
Proximal tubule cell,Fah
Proximal tubule cell,Fbp1
Proximal tubule cell,Fmo2
Proximal tubule cell,Folr1
Proximal tubule cell,Fth1
Proximal tubule cell,Fut9
Proximal tubule cell,G6pc
Proximal tubule cell,Gcdh
Proximal tubule cell,Ghr
Proximal tubule cell,Glyat
Proximal tubule cell,Gm10804
Proximal tubule cell,Gm11128
Proximal tubule cell,Gpd1
Proximal tubule cell,Gpx1
Proximal tubule cell,Gstz1
Proximal tubule cell,Guca2b
Proximal tubule cell,Hao2
Proximal tubule cell,Hrsp12
Proximal tubule cell,Hsd3b2
Proximal tubule cell,Hspe1
Proximal tubule cell,Hykk
Proximal tubule cell,Inmt
Proximal tubule cell,Kcnj15
Proximal tubule cell,Keg1
Proximal tubule cell,Khk
Proximal tubule cell,Lap3
Proximal tubule cell,Ldhd
Proximal tubule cell,Lrp2
Proximal tubule cell,Macrod2
Proximal tubule cell,Mep1a
Proximal tubule cell,Miox
Proximal tubule cell,Mpv17l
Proximal tubule cell,Nat8
Proximal tubule cell,Neu1
Proximal tubule cell,Nox4
Proximal tubule cell,Nudt19
Proximal tubule cell,Pck1
Proximal tubule cell,Pdzk1
Proximal tubule cell,Pecr
Proximal tubule cell,Pipox
Proximal tubule cell,Prodh
Proximal tubule cell,Prodh2
Proximal tubule cell,Prss8
Proximal tubule cell,Rab11fip3
Proximal tubule cell,Scp2
Proximal tubule cell,Slc13a3
Proximal tubule cell,Slc17a1
Proximal tubule cell,Slc17a3
Proximal tubule cell,Slc22a1
Proximal tubule cell,Slc22a12
Proximal tubule cell,Slc22a18
Proximal tubule cell,Slc22a28
Proximal tubule cell,Slc22a30
Proximal tubule cell,Slc22a6
Proximal tubule cell,Slc22a8
Proximal tubule cell,Slc27a2
Proximal tubule cell,Slc34a1
Proximal tubule cell,Slc37a4
Proximal tubule cell,Slc47a1
Proximal tubule cell,Slc4a4
Proximal tubule cell,Slc5a8
Proximal tubule cell,Slc6a18
Proximal tubule cell,Slc6a19
Proximal tubule cell,Slc6a20b
Proximal tubule cell,Slc7a13
Proximal tubule cell,Slc7a7
Proximal tubule cell,Slco1a6
Proximal tubule cell,Snhg11
Proximal tubule cell,Sord
Proximal tubule cell,Tcn2
Proximal tubule cell,Them7
Proximal tubule cell,Tmem106a
Proximal tubule cell,Tmem150a
Proximal tubule cell,Tmem174
Proximal tubule cell,Tnfaip8
Proximal tubule cell,Trim7
Proximal tubule cell,Ttc36
Proximal tubule cell,Ugt2b38
Proximal tubule cell,Ugt3a1
Proximal tubule cell,Ugt3a2
Proximal tubule cell,Upb1
Proximal tubule cell,Xylb
T cell,Bcl11b
T cell,Cxcr6
T cell,Fam189b
T cell,Gimap3
T cell,Gm10260
T cell,Il7r
T cell,Itk
T cell,Lef1
T cell,Ltb
T cell,Rapgef6
T cell,Rasgrp1
T cell,Rpl12
T cell,Rplp1
T cell,Rps16
T cell,Rps23
T cell,Rps4x
T cell,Satb1
T cell,Socs2
T cell,Tpt1
Vascular endothelial cell,1810011O10Rik
Vascular endothelial cell,4931406P16Rik
Vascular endothelial cell,Acer2
Vascular endothelial cell,Acvrl1
Vascular endothelial cell,Adam15
Vascular endothelial cell,Adamts5
Vascular endothelial cell,Adgrl2
Vascular endothelial cell,Adgrl4
Vascular endothelial cell,Amotl1
Vascular endothelial cell,Apbb2
Vascular endothelial cell,Aqp1
Vascular endothelial cell,Arglu1
Vascular endothelial cell,Arhgap31
Vascular endothelial cell,Arhgef15
Vascular endothelial cell,Arid5b
Vascular endothelial cell,Atp13a3
Vascular endothelial cell,AU021092
Vascular endothelial cell,Bmpr2
Vascular endothelial cell,Bvht
Vascular endothelial cell,Calcrl
Vascular endothelial cell,Cald1
Vascular endothelial cell,Caskin2
Vascular endothelial cell,Ccdc85b
Vascular endothelial cell,Cd200
Vascular endothelial cell,Cd24a
Vascular endothelial cell,Cd300lg
Vascular endothelial cell,Cd34
Vascular endothelial cell,Cd38
Vascular endothelial cell,Cd93
Vascular endothelial cell,Cdc42ep2
Vascular endothelial cell,Cdh5
Vascular endothelial cell,Cdkn1a
Vascular endothelial cell,Cldn15
Vascular endothelial cell,Clec14a
Vascular endothelial cell,Clec1a
Vascular endothelial cell,Clec2d
Vascular endothelial cell,Clic4
Vascular endothelial cell,Cmtm8
Vascular endothelial cell,Col15a1
Vascular endothelial cell,Col4a1
Vascular endothelial cell,Col4a2
Vascular endothelial cell,Cracr2b
Vascular endothelial cell,Crip2
Vascular endothelial cell,Ctla2a
Vascular endothelial cell,Cx3cl1
Vascular endothelial cell,Cxx1a
Vascular endothelial cell,Cyp20a1
Vascular endothelial cell,Cyyr1
Vascular endothelial cell,Ddah2
Vascular endothelial cell,Ddit4l
Vascular endothelial cell,Dkk2
Vascular endothelial cell,Dlc1
Vascular endothelial cell,Dll4
Vascular endothelial cell,Dock6
Vascular endothelial cell,Dram1
Vascular endothelial cell,Dusp3
Vascular endothelial cell,Ece1
Vascular endothelial cell,Ecscr
Vascular endothelial cell,Ednrb
Vascular endothelial cell,Efna1
Vascular endothelial cell,Efnb2
Vascular endothelial cell,Egfl7
Vascular endothelial cell,Ehd3
Vascular endothelial cell,Elk3
Vascular endothelial cell,Emcn
Vascular endothelial cell,Eng
Vascular endothelial cell,Enho
Vascular endothelial cell,Epas1
Vascular endothelial cell,Ephb4
Vascular endothelial cell,Esam
Vascular endothelial cell,Eva1b
Vascular endothelial cell,Exoc3l2
Vascular endothelial cell,F2r
Vascular endothelial cell,F8
Vascular endothelial cell,Fabp4
Vascular endothelial cell,Fam101a
Vascular endothelial cell,Fam110a
Vascular endothelial cell,Fam117b
Vascular endothelial cell,Fam167b
Vascular endothelial cell,Fam212a
Vascular endothelial cell,Fas
Vascular endothelial cell,Fgd5
Vascular endothelial cell,Fkbp1a
Vascular endothelial cell,Flt1
Vascular endothelial cell,Galnt18
Vascular endothelial cell,Gchfr
Vascular endothelial cell,Gimap5
Vascular endothelial cell,Gimap6
Vascular endothelial cell,Gja4
Vascular endothelial cell,Gng11
Vascular endothelial cell,Gpihbp1
Vascular endothelial cell,Grasp
Vascular endothelial cell,Grrp1
Vascular endothelial cell,Gstm1
Vascular endothelial cell,Hecw2
Vascular endothelial cell,Heg1
Vascular endothelial cell,Hspb1
Vascular endothelial cell,Hspg2
Vascular endothelial cell,Hyal2
Vascular endothelial cell,Icam2
Vascular endothelial cell,Id1
Vascular endothelial cell,Id3
Vascular endothelial cell,Ifi44
Vascular endothelial cell,Igfbp5
Vascular endothelial cell,Impdh1
Vascular endothelial cell,Itga6
Vascular endothelial cell,Itpkb
Vascular endothelial cell,Jam3
Vascular endothelial cell,Jup
Vascular endothelial cell,Kank3
Vascular endothelial cell,Kctd12b
Vascular endothelial cell,Kdr
Vascular endothelial cell,Klf7
Vascular endothelial cell,Ldb2
Vascular endothelial cell,Lgals9
Vascular endothelial cell,Lifr
Vascular endothelial cell,Limch1
Vascular endothelial cell,Lims2
Vascular endothelial cell,Lmo2
Vascular endothelial cell,Lrrc8a
Vascular endothelial cell,Lrrc8c
Vascular endothelial cell,Ltbp1
Vascular endothelial cell,Ly6c1
Vascular endothelial cell,Marcksl1
Vascular endothelial cell,Meis2
Vascular endothelial cell,Mesdc1
Vascular endothelial cell,Mgll
Vascular endothelial cell,Mmrn2
Vascular endothelial cell,Mxd4
Vascular endothelial cell,Myct1
Vascular endothelial cell,Myo1c
Vascular endothelial cell,Nostrin
Vascular endothelial cell,Notch1
Vascular endothelial cell,Npdc1
Vascular endothelial cell,Nrp1
Vascular endothelial cell,Oaz2
Vascular endothelial cell,Pbx1
Vascular endothelial cell,Pcdh17
Vascular endothelial cell,Pde2a
Vascular endothelial cell,Pdgfb
Vascular endothelial cell,Pecam1
Vascular endothelial cell,Pi16
Vascular endothelial cell,Plat
Vascular endothelial cell,Plcb1
Vascular endothelial cell,Plk2
Vascular endothelial cell,Plpp1
Vascular endothelial cell,Plpp3
Vascular endothelial cell,Plscr1
Vascular endothelial cell,Plscr2
Vascular endothelial cell,Plscr4
Vascular endothelial cell,Polr3gl
Vascular endothelial cell,Prex2
Vascular endothelial cell,Prkcdbp
Vascular endothelial cell,Ptprb
Vascular endothelial cell,Ptprg
Vascular endothelial cell,Ramp2
Vascular endothelial cell,Ramp3
Vascular endothelial cell,Rapgef4
Vascular endothelial cell,Raph1
Vascular endothelial cell,Rasgrp3
Vascular endothelial cell,Rasip1
Vascular endothelial cell,Rbms1
Vascular endothelial cell,Rdx
Vascular endothelial cell,Rhob
Vascular endothelial cell,Rhoc
Vascular endothelial cell,Rhoj
Vascular endothelial cell,Rsad2
Vascular endothelial cell,S100a16
Vascular endothelial cell,S1pr1
Vascular endothelial cell,Sash1
Vascular endothelial cell,Sdpr
Vascular endothelial cell,Selm
Vascular endothelial cell,Sema6a
Vascular endothelial cell,Serpinh1
Vascular endothelial cell,Sgk1
Vascular endothelial cell,Sh3bp5
Vascular endothelial cell,She
Vascular endothelial cell,Slc43a3
Vascular endothelial cell,Slc6a6
Vascular endothelial cell,Slco2a1
Vascular endothelial cell,Slfn5
Vascular endothelial cell,Smad6
Vascular endothelial cell,Sncg
Vascular endothelial cell,Snrk
Vascular endothelial cell,Sox17
Vascular endothelial cell,Sox18
Vascular endothelial cell,Sparcl1
Vascular endothelial cell,Sptbn1
Vascular endothelial cell,Stmn2
Vascular endothelial cell,Sult1a1
Vascular endothelial cell,Sypl
Vascular endothelial cell,Tbx3
Vascular endothelial cell,Tcf4
Vascular endothelial cell,Tek
Vascular endothelial cell,Tgfbr2
Vascular endothelial cell,Thbd
Vascular endothelial cell,Tie1
Vascular endothelial cell,Timp3
Vascular endothelial cell,Tinagl1
Vascular endothelial cell,Tmbim1
Vascular endothelial cell,Tmem2
Vascular endothelial cell,Tmem204
Vascular endothelial cell,Tmem26
Vascular endothelial cell,Tmem88
Vascular endothelial cell,Tnfaip1
Vascular endothelial cell,Trim47
Vascular endothelial cell,Tspan7
Vascular endothelial cell,Unc45b
Vascular endothelial cell,Ushbp1
Vascular endothelial cell,Vdac3
Vascular endothelial cell,Xiap
Vascular endothelial cell,Zeb1
